Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
24.2892 32.6313 -36.9728	22.9249 34.9939 -35.1574	22.4664 38.5232 -34.415	22.3128 42.1226 -33.9277	22.6145 45.7362 -34.1893	24.1253 55.0044 -36.3685	25.0131 59.6383 -38.0202	25.02 51.5494 -36.1592	30.2352 52.8739 -34.2632	33.3261 41.9676 -35.1788	35.2124 34.8235 -39.6682	22.8754 51.7089 -36.9675	17.9945 53.2194 -39.506	14.1405 42.5472 -38.7381	13.7394 34.16 -40.7982	26.9247 31.4277 -34.921	24.1356 17.1702 -31.5356	19.2304 4.01443 -26.9157	21.783 31.8787 -39.372	24.7778 17.6381 -42.6514	27.0625 3.18116 -44.7143	
24.5842 32.6206 -37.5322	23.2029 34.9758 -35.7201	22.7129 38.4994 -34.9711	22.5212 42.0949 -34.4684	22.793 45.7115 -34.7198	24.254 54.9962 -36.8628	25.1237 59.6355 -38.5089	25.1763 51.5491 -36.6441	30.3483 52.8694 -34.6302	33.3762 41.929 -35.3223	35.3048 34.6255 -39.5282	23.0433 51.6905 -37.4857	18.1738 53.1324 -40.0851	14.3964 42.4253 -39.4301	14.0242 34.0476 -41.5336	27.1912 31.3988 -35.455	24.5369 17.1432 -31.9551	19.3725 4.21302 -26.9936	22.1063 31.8879 -39.9667	25.0506 17.5912 -43.0411	27.2219 3.09403 -44.9375	
24.8604 32.6373 -38.0978	23.4743 34.9846 -36.2791	22.9602 38.5023 -35.5184	22.7342 42.0934 -34.999	22.9754 45.7127 -35.2446	24.3814 55.0114 -37.3631	25.2337 59.6545 -39.0075	25.3316 51.5725 -37.1341	30.4586 52.8851 -35.0034	33.416 41.913 -35.4578	35.4074 34.4555 -39.3526	23.2088 51.6954 -38.0037	18.3561 53.0642 -40.6731	14.6552 42.3234 -40.1457	14.3125 33.9538 -42.2863	27.4489 31.3926 -36.0111	25.005 17.1162 -32.4436	19.5536 4.45594 -27.107	22.397 31.9296 -40.5543	25.3273 17.6052 -43.5112	27.2886 3.04623 -45.1443	
25.1177 32.68 -38.667	23.7323 35.0173 -36.8348	23.2015 38.5288 -36.0575	22.9491 42.1156 -35.5202	23.1604 45.737 -35.7614	24.5108 55.048 -37.8621	25.3486 59.6932 -39.5081	25.4872 51.6171 -37.6244	30.5687 52.9255 -35.3851	33.4442 41.9241 -35.5831	35.5115 34.3198 -39.1399	23.3725 51.7226 -38.5159	18.5439 53.0254 -41.261	14.9269 42.2497 -40.8863	14.6053 33.8885 -43.0624	27.6955 31.4116 -36.5813	25.5586 17.0886 -33.0033	19.7934 4.74441 -27.2708	22.6606 31.9986 -41.1372	25.6107 17.6693 -44.0496	27.2776 3.03606 -45.3023	
25.3603 32.7446 -39.2237	23.9789 35.0692 -37.3724	23.4376 38.5752 -36.5777	23.167 42.1587 -36.0276	23.3491 45.7818 -36.2667	24.6392 55.1041 -38.3554	25.4633 59.7495 -40.0077	25.6415 51.6811 -38.1117	30.6793 52.9898 -35.7758	33.4688 41.9647 -35.7048	35.6169 34.223 -38.8987	23.5324 51.7698 -39.0181	18.7278 53.0242 -41.8272	15.2032 42.2132 -41.6313	14.9031 33.8641 -43.8566	27.9376 31.4566 -37.1496	26.2002 17.0655 -33.6292	20.0949 5.08528 -27.4909	22.9008 32.0858 -41.6978	25.8921 17.7635 -44.6033	27.2608 3.06686 -45.3862	
25.6069 32.8175 -39.7547	24.2194 35.1256 -37.8875	23.6678 38.6266 -37.0776	23.3849 42.2083 -36.5221	23.5389 45.8328 -36.7587	24.7652 55.1665 -38.8354	25.574 59.8107 -40.4982	25.7934 51.7512 -38.5892	30.7874 53.0735 -36.1687	33.4939 42.0335 -35.8048	35.7085 34.1704 -38.6363	23.6878 51.824 -39.5053	18.9111 53.0568 -42.3709	15.4778 42.2147 -42.3675	15.2086 33.8836 -44.663	28.1924 31.5272 -37.6921	26.9314 17.0555 -34.3014	20.4771 5.46695 -27.7801	23.1462 32.1638 -42.2289	26.1395 17.8375 -45.1127	27.2531 3.10199 -45.4315	
25.8472 32.9 -40.2735	24.4443 35.1856 -38.3901	23.8803 38.6813 -37.5663	23.5893 42.262 -37.0085	23.7215 45.8878 -37.2399	24.8983 55.2319 -39.2978	25.688 59.8736 -40.977	25.9469 51.8229 -39.0518	30.8994 53.1689 -36.56	33.5252 42.1221 -35.9163	35.806 34.1496 -38.3628	23.8451 51.8837 -39.9774	19.0953 53.1161 -42.8876	15.7542 42.247 -43.0815	15.5207 33.9424 -45.4749	28.4457 31.6173 -38.2226	27.729 17.0636 -35.0301	20.932 5.89232 -28.1394	23.3882 32.2423 -42.7482	26.3307 17.8819 -45.5117	27.2593 3.13019 -45.4524	
26.0756 32.9866 -40.7806	24.6451 35.2459 -38.8863	24.0655 38.7364 -38.0511	23.7686 42.3163 -37.4915	23.8885 45.9431 -37.7135	25.0403 55.2959 -39.7461	25.8125 59.9335 -41.4444	26.1009 51.8906 -39.5005	31.012 53.2627 -36.9418	33.5655 42.2184 -36.0233	35.8935 34.1523 -38.0889	24.0045 51.9449 -40.4384	19.2835 53.1925 -43.3887	16.0265 42.3031 -43.7801	15.8301 34.0355 -46.3017	28.6844 31.72 -38.7328	28.5515 17.0931 -35.8084	21.4515 6.34033 -28.5665	23.6279 32.3169 -43.2633	26.482 17.8942 -45.7841	27.2738 3.1381 -45.4536	
26.2787 33.0869 -41.2668	24.8148 35.317 -39.3636	24.2189 38.8023 -38.518	23.9198 42.382 -37.9581	24.038 46.0093 -38.1725	25.1952 55.3657 -40.185	25.9495 59.9988 -41.9037	26.2578 51.9614 -39.9346	31.1309 53.3503 -37.313	33.619 42.3149 -36.1426	35.9773 34.1703 -37.8316	24.1691 52.0143 -40.8896	19.4701 53.2724 -43.8704	16.277 42.3723 -44.4452	16.1432 34.1519 -47.1206	28.892 31.8347 -39.2159	29.4109 17.143 -36.6861	22.0611 6.80987 -29.091	23.8497 32.4077 -43.7654	26.594 17.9125 -45.9729	27.3227 3.15918 -45.4368	
26.4832 33.1904 -41.7098	24.9828 35.3963 -39.8068	24.3694 38.8775 -38.9569	24.0633 42.457 -38.3996	24.1818 46.0844 -38.612	25.355 55.4402 -40.6182	26.0971 60.0677 -42.3572	26.4164 52.0364 -40.3557	31.251 53.4327 -37.6677	33.6897 42.4126 -36.2718	36.0649 34.2055 -37.5952	24.3369 52.088 -41.3309	19.6595 53.3491 -44.3441	16.5125 42.4456 -45.0862	16.4596 34.2819 -47.9321	29.0982 31.9598 -39.648	30.2471 17.2313 -37.5819	22.6908 7.2927 -29.6696	24.0772 32.4938 -44.2257	26.6572 17.9226 -46.1075	27.3591 3.17408 -45.4243	
26.6817 33.287 -42.1003	25.1485 35.4806 -40.2092	24.5192 38.9599 -39.3633	24.2047 42.5399 -38.8143	24.3238 46.1671 -39.0304	25.5158 55.5194 -41.0419	26.252 60.1404 -42.8005	26.5749 52.1162 -40.7626	31.3713 53.5112 -38.0064	33.7713 42.5115 -36.3986	36.1472 34.2576 -37.3878	24.5053 52.1658 -41.7586	19.8535 53.4288 -44.8106	16.7363 42.5282 -45.7044	16.7824 34.4292 -48.7299	29.2945 32.0825 -40.0202	31.0004 17.3479 -38.4401	23.2937 7.73057 -30.2797	24.2987 32.5657 -44.6311	26.691 17.9266 -46.2096	27.3743 3.18245 -45.4217	
26.8783 33.3814 -42.4467	25.3194 35.5694 -40.5701	24.6757 39.0484 -39.734	24.3506 42.6297 -39.1992	24.468 46.2563 -39.4251	25.6739 55.603 -41.4544	26.416 60.2149 -43.2343	26.7321 52.2013 -41.1549	31.4913 53.592 -38.3328	33.8641 42.6167 -36.5292	36.2323 34.3301 -37.2176	24.6717 52.2467 -42.1701	20.0507 53.5181 -45.265	16.9432 42.6267 -46.2938	17.1129 34.6014 -49.5057	29.4929 32.207 -40.3519	31.6768 17.4922 -39.2472	23.8595 8.11711 -30.912	24.5112 32.6303 -44.9837	26.7116 17.933 -46.2734	27.3743 3.19135 -45.4225	
27.0786 33.4787 -42.7691	25.5008 35.6631 -40.9041	24.8411 39.142 -40.0801	24.502 42.7246 -39.563	24.6158 46.3505 -39.8015	25.8311 55.6907 -41.8547	26.5802 60.2917 -43.6597	26.8894 52.291 -41.5341	31.6134 53.6814 -38.6533	33.9625 42.7328 -36.6663	36.3225 34.4261 -37.0896	24.8374 52.3311 -42.5664	20.2579 53.6241 -45.7134	17.1491 42.7453 -46.8654	17.4449 34.7987 -50.2585	29.7023 32.3369 -40.6676	32.3018 17.6628 -40.0141	24.4132 8.43814 -31.5788	24.7187 32.695 -45.303	26.7291 17.9493 -46.3225	27.3646 3.20939 -45.4232	
27.2755 33.5711 -43.0749	25.6854 35.7519 -41.2162	25.0108 39.2314 -40.4067	24.6574 42.8157 -39.9115	24.7667 46.4409 -40.1627	25.9882 55.7749 -42.2402	26.746 60.3645 -44.0706	27.0473 52.3773 -41.9	31.7366 53.7757 -38.9669	34.0654 42.8539 -36.8149	36.4169 34.5362 -36.9998	25.0027 52.4118 -42.9471	20.4738 53.7428 -46.151	17.358 42.8791 -47.4208	17.7847 35.0141 -50.9858	29.9197 32.4677 -40.9785	32.8824 17.8496 -40.7563	24.9858 8.66251 -32.2876	24.9118 32.7489 -45.5929	26.7446 17.9653 -46.368	27.3487 3.22704 -45.4207	
27.461 33.6511 -43.3782	25.8627 35.8277 -41.5216	25.176 39.3087 -40.7292	24.811 42.895 -40.2577	24.9171 46.5196 -40.5182	26.1449 55.849 -42.613	26.9166 60.4268 -44.4668	27.2044 52.4531 -42.2567	31.8566 53.8661 -39.272	34.1608 42.9721 -36.9586	36.5123 34.6523 -36.9478	25.1666 52.4832 -43.3171	20.6839 53.8584 -46.5672	17.5652 43.0101 -47.9557	18.1276 35.2322 -51.689	30.1339 32.5908 -41.2961	33.4182 18.0411 -41.4819	25.6042 8.76475 -33.0339	25.0859 32.7861 -45.871	26.7549 17.9729 -46.4188	27.3352 3.23743 -45.4154	
27.6287 33.7185 -43.6691	26.0295 35.8944 -41.8125	25.3357 39.3783 -41.0391	24.9641 42.9673 -40.5942	25.069 46.5912 -40.8649	26.3045 55.9154 -42.978	27.0916 60.4821 -44.8527	27.3632 52.5209 -42.6074	31.9777 53.9517 -39.573	34.2524 43.0864 -37.101	36.6083 34.7694 -36.935	25.3308 52.5475 -43.6782	20.8888 53.9659 -46.9653	17.7637 43.1366 -48.4819	18.4685 35.4462 -52.3691	30.3358 32.7028 -41.6091	33.915 18.2333 -42.1896	26.2919 8.74068 -33.8076	25.2341 32.8084 -46.1271	26.7733 17.9756 -46.4922	27.3246 3.24439 -45.4122	
27.7877 33.7795 -43.9553	26.1963 35.956 -42.0927	25.4976 39.4428 -41.3371	25.1193 43.0343 -40.9185	25.224 46.6572 -41.2015	26.4694 55.9748 -43.3379	27.2717 60.5316 -45.23	27.5257 52.581 -42.9542	32.1047 54.0304 -39.8752	34.3441 43.1917 -37.2587	36.7156 34.8828 -36.9628	25.4966 52.6052 -44.0313	21.0883 54.0614 -47.3471	17.9566 43.2523 -48.9889	18.8091 35.6534 -53.0236	30.5346 32.8058 -41.9279	34.3628 18.4191 -42.8679	27.0362 8.60385 -34.5938	25.3654 32.8272 -46.3697	26.8112 17.9821 -46.5901	27.3296 3.25755 -45.4083	
27.94 33.827 -44.2366	26.3603 36.006 -42.3669	25.6593 39.496 -41.6286	25.2763 43.0898 -41.2348	25.3822 46.7118 -41.5304	26.6389 56.0222 -43.6913	27.4559 60.5696 -45.5997	27.6914 52.6283 -43.2976	32.2395 54.0951 -40.1812	34.4387 43.2815 -37.4304	36.8293 34.9824 -37.03	25.6631 52.6517 -44.3762	21.2831 54.1479 -47.7116	18.1481 43.3597 -49.4796	19.1447 35.856 -53.657	30.7254 32.891 -42.2441	34.758 18.5864 -43.5216	27.8218 8.37162 -35.3961	25.4884 32.8366 -46.6056	26.8681 17.984 -46.7181	27.3461 3.26916 -45.4052	
28.0943 33.8598 -44.5001	26.528 36.0437 -42.625	25.8252 39.5371 -41.9043	25.4378 43.1333 -41.537	25.5447 46.7539 -41.848	26.8109 56.0558 -44.0398	27.6424 60.5942 -45.9634	27.8594 52.6617 -43.637	32.3843 54.1428 -40.4937	34.5386 43.3546 -37.6103	36.9494 35.065 -37.1413	25.8297 52.6845 -44.7128	21.4745 54.221 -48.0624	18.3361 43.4536 -49.9474	19.4777 36.0467 -54.2582	30.9147 32.9581 -42.5416	35.0937 18.7293 -44.1523	28.6318 8.05743 -36.2255	25.6146 32.8343 -46.8246	26.9421 17.9766 -46.8577	27.3715 3.27355 -45.4032	
28.2404 33.88 -44.7634	26.6904 36.0695 -42.8813	25.9884 39.5663 -42.1763	25.5993 43.1646 -41.833	25.709 46.7838 -42.1592	26.9873 56.0762 -44.3843	27.8325 60.6059 -46.3223	28.0304 52.6814 -43.9731	32.5414 54.1706 -40.8138	34.6479 43.4062 -37.8092	37.0774 35.1245 -37.2993	25.998 52.7046 -45.0439	21.6642 54.2766 -48.4048	18.5174 43.5294 -50.3886	19.8015 36.2195 -54.8233	31.0914 33.0034 -42.8379	35.3833 18.8456 -44.7486	29.4775 7.67396 -37.0809	25.7337 32.8285 -47.0469	27.0168 17.9669 -47.0068	27.3899 3.27761 -45.4053	
28.3906 33.8947 -45.0342	26.8579 36.0893 -43.1439	26.1572 39.5884 -42.4492	25.7654 43.1879 -42.1219	25.8784 46.8057 -42.4632	27.1691 56.087 -44.7266	28.027 60.6074 -46.6807	28.2061 52.6914 -44.3071	32.712 54.1816 -41.1409	34.7722 43.4383 -38.0303	37.216 35.1616 -37.5072	26.1697 52.7153 -45.3703	21.8516 54.3174 -48.7371	18.6958 43.5888 -50.8049	20.1168 36.3729 -55.3504	31.2672 33.0349 -43.1396	35.6314 18.9359 -45.3051	30.3675 7.23544 -37.9655	25.8588 32.8256 -47.2817	27.0853 17.9598 -47.1521	27.3904 3.2852 -45.4077	
28.5396 33.9006 -45.3023	27.0242 36.1023 -43.4063	26.3267 39.6039 -42.7208	25.9337 43.2044 -42.4062	26.0514 46.8205 -42.7623	27.3569 56.0898 -45.0662	28.2259 60.601 -47.0366	28.3867 52.6931 -44.6384	32.8956 54.1784 -41.4742	34.9121 43.4523 -38.277	37.3583 35.1761 -37.7577	26.3458 52.7184 -45.6929	22.0381 54.3475 -49.0601	18.8783 43.6345 -51.2016	20.4205 36.5032 -55.8401	31.437 33.053 -43.434	35.8411 19.0019 -45.8187	31.3007 6.76063 -38.8894	25.9857 32.818 -47.518	27.1503 17.9484 -47.2839	27.3898 3.28859 -45.4103	
28.689 33.9028 -45.5711	27.1918 36.1121 -43.6695	26.4991 39.6159 -42.9904	26.107 43.2173 -42.6854	26.2305 46.8318 -43.056	27.551 56.0883 -45.4024	28.4282 60.5904 -47.3899	28.5731 52.6902 -44.9667	33.0924 54.1704 -41.815	35.0714 43.4532 -38.5647	37.5091 35.1741 -38.0519	26.5269 52.7175 -46.0108	22.2241 54.3706 -49.3726	19.0651 43.6698 -51.5752	20.7095 36.6114 -56.2895	31.6034 33.0615 -43.7265	36.0119 19.0425 -46.2858	32.2658 6.26685 -39.8649	26.1143 32.8124 -47.7588	27.218 17.9404 -47.4107	27.3908 3.29613 -45.4123	
28.8363 33.8974 -45.8376	27.3586 36.1164 -43.932	26.6742 39.6229 -43.2592	26.2862 43.2255 -42.9625	26.4166 46.8384 -43.3461	27.7519 56.0822 -45.7339	28.6354 60.5751 -47.7395	28.7661 52.6826 -45.2917	33.3 54.1582 -42.1588	35.2449 43.4444 -38.8772	37.6599 35.1572 -38.3865	26.714 52.7124 -46.3242	22.4127 54.39 -49.6757	19.2559 43.698 -51.9237	20.9836 36.7004 -56.6985	31.7656 33.0596 -44.0151	36.1511 19.0582 -46.7061	33.25 5.77978 -40.8969	26.2413 32.8017 -47.9985	27.2854 17.9288 -47.5266	27.3976 3.30011 -45.4132	
28.9814 33.8834 -46.1038	27.5256 36.1127 -44.1934	26.8542 39.6231 -43.5275	26.476 43.2276 -43.2411	26.613 46.8389 -43.6366	27.9589 56.0715 -46.0617	28.8493 60.5546 -48.086	28.9665 52.6705 -45.6149	33.5188 54.1464 -42.5089	35.4356 43.4278 -39.2261	37.8223 35.131 -38.7621	26.9083 52.7027 -46.6349	22.6062 54.4064 -49.9723	19.45 43.7181 -52.239	21.2406 36.7701 -57.0628	31.9236 33.0439 -44.303	36.2748 19.0492 -47.0833	34.2378 5.32715 -41.9809	26.3656 32.7876 -48.2393	27.3497 17.9149 -47.6471	27.4033 3.30371 -45.4135	
29.1282 33.8616 -46.3738	27.6967 36.1007 -44.4565	27.0408 39.6153 -43.7976	26.6752 43.222 -43.5225	26.8184 46.8319 -43.9285	28.1719 56.0542 -46.3882	29.0683 60.5271 -48.4322	29.1738 52.652 -45.9383	33.7483 54.1297 -42.8659	35.6377 43.4005 -39.6019	37.9901 35.0917 -39.1774	27.1091 52.6865 -46.9452	22.8066 54.4167 -50.2682	19.6465 43.7278 -52.5264	21.4794 36.8141 -57.3834	32.0815 33.0143 -44.595	36.3914 19.0153 -47.4182	35.2151 4.9226 -43.1183	26.4909 32.7715 -48.4858	27.4105 17.9005 -47.7633	27.4114 3.30702 -45.4162	
29.2704 33.8308 -46.6452	27.8688 36.0817 -44.7196	27.2329 39.6013 -44.0675	26.8838 43.2104 -43.8043	27.0336 46.819 -44.2203	28.3932 56.0312 -46.7141	29.2955 60.4944 -48.7767	29.3897 52.6277 -46.262	33.9896 54.1099 -43.2301	35.85 43.364 -40.0049	38.1661 35.0426 -39.6292	27.3182 52.6647 -47.2547	23.0148 54.4191 -50.5639	19.8431 43.7273 -52.7917	21.699 36.8304 -57.664	32.2339 32.9691 -44.8905	36.5096 18.9607 -47.7192	36.1698 4.58737 -44.2885	26.6084 32.7526 -48.7322	27.4655 17.8847 -47.8799	27.4135 3.31031 -45.4177	
29.418 33.7944 -46.9215	28.049 36.0582 -44.9876	27.4353 39.5826 -44.3403	27.1036 43.194 -44.0865	27.2601 46.8012 -44.5121	28.6246 56.0034 -47.0399	29.5308 60.4567 -49.122	29.6155 52.5984 -46.587	34.2446 54.0866 -43.6028	36.0753 43.3195 -40.4316	38.3545 34.9855 -40.1156	27.5364 52.6384 -47.5634	23.226 54.4136 -50.8525	20.0453 43.7147 -53.0334	21.9063 36.8183 -57.9044	32.3907 32.9148 -45.1913	36.6317 18.8895 -47.9878	37.09 4.32833 -45.4898	26.7304 32.7315 -48.9833	27.5163 17.868 -47.996	27.4134 3.31338 -45.4208	
29.567 33.7544 -47.2019	28.2359 36.0324 -45.2582	27.6474 39.5616 -44.6137	27.3342 43.1753 -44.3679	27.4978 46.7809 -44.8032	28.8668 55.9727 -47.3663	29.7747 60.4168 -49.4672	29.8517 52.5658 -46.9138	34.5135 54.0584 -43.9832	36.3097 43.2684 -40.8705	38.5499 34.9211 -40.6385	27.7639 52.6097 -47.8715	23.4405 54.4028 -51.1336	20.2486 43.6965 -53.2615	22.0942 36.7788 -58.1081	32.5504 32.8547 -45.5009	36.7597 18.8067 -48.2307	37.9626 4.15387 -46.7053	26.8499 32.709 -49.2339	27.5688 17.851 -48.1211	27.4137 3.31894 -45.4239	
29.7191 33.7109 -47.4957	28.4308 36.0027 -45.5395	27.8704 39.5364 -44.8944	27.5771 43.152 -44.6521	27.7482 46.7563 -45.0958	29.1199 55.938 -47.6933	30.0248 60.3738 -49.8131	30.0984 52.5289 -47.2437	34.7963 54.0229 -44.372	36.5563 43.2097 -41.3199	38.7543 34.8489 -41.1948	28.0009 52.5775 -48.1796	23.6569 54.3851 -51.4061	20.4559 43.6693 -53.4711	22.2689 36.7138 -58.2756	32.7164 32.7901 -45.8306	36.8905 18.7126 -48.4607	38.7778 4.06239 -47.9245	26.9685 32.6838 -49.4915	27.6186 17.8328 -48.2501	27.4158 3.32563 -45.4256	
29.8852 33.6633 -47.8005	28.6409 35.9659 -45.8286	28.1083 39.5032 -45.18	27.8364 43.1206 -44.9391	28.0144 46.7237 -45.3899	29.383 55.8963 -48.0209	30.282 60.3242 -50.1596	30.3563 52.485 -47.5769	35.0924 53.9803 -44.7695	36.8175 43.1417 -41.7883	38.9775 34.7701 -41.7838	28.2477 52.5385 -48.4872	23.8813 54.3617 -51.6746	20.6706 43.6349 -53.6661	22.4262 36.6256 -58.4134	32.8988 32.7223 -46.1765	37.0078 18.6061 -48.6995	39.5234 4.04733 -49.1382	27.0998 32.6544 -49.7568	27.672 17.8122 -48.3797	27.4203 3.33127 -45.4271	
30.0676 33.614 -48.112	28.8642 35.9259 -46.1256	28.3589 39.4664 -45.4725	28.1083 43.0851 -45.2289	28.2936 46.6871 -45.6853	29.6579 55.8511 -48.3483	30.5495 60.2711 -50.5065	30.6255 52.4372 -47.9123	35.4025 53.9264 -45.1718	37.0889 43.0647 -42.2533	39.2089 34.6842 -42.4049	28.505 52.4965 -48.7944	24.1121 54.3299 -51.9392	20.8907 43.5911 -53.8468	22.5631 36.5126 -58.521	33.099 32.6586 -46.5302	37.0875 18.4933 -48.9695	40.1875 4.10568 -50.3352	27.2489 32.6179 -50.0269	27.731 17.7859 -48.5114	27.4235 3.33253 -45.4319	
30.2729 33.5679 -48.4284	29.1054 35.888 -46.4301	28.6246 39.4306 -45.7701	28.393 43.0501 -45.519	28.5847 46.651 -45.9813	29.9423 55.8067 -48.6762	30.8261 60.2193 -50.8526	30.9041 52.39 -48.2496	35.7233 53.8707 -45.5791	37.3712 42.9821 -42.74	39.4597 34.5982 -43.0538	28.7714 52.4556 -49.101	24.3454 54.287 -52.2002	21.1028 43.537 -54.0064	22.6898 36.3796 -58.5893	33.3227 32.6051 -46.8871	37.1307 18.3833 -49.2864	40.756 4.22421 -51.49	27.4243 32.578 -50.3017	27.8016 17.7577 -48.6488	27.4228 3.3346 -45.4379	
30.4822 33.5205 -48.7405	29.3518 35.8509 -46.733	28.8983 39.3961 -46.0675	28.6883 43.0164 -45.8092	28.8866 46.6161 -46.2782	30.2375 55.763 -49.0059	31.1143 60.1684 -51.1997	31.1928 52.3432 -48.5896	36.0542 53.8112 -45.9896	37.6637 42.8957 -43.2326	39.7243 34.5132 -43.7196	29.0474 52.4159 -49.4081	24.5799 54.2366 -52.4536	21.3129 43.4759 -54.1484	22.8069 36.2293 -58.621	33.5488 32.5491 -47.2383	37.172 18.2796 -49.6404	41.2302 4.37328 -52.5769	27.6042 32.5373 -50.5719	27.883 17.7284 -48.8009	27.4205 3.34104 -45.4442	
30.7011 33.4709 -49.0603	29.6078 35.8118 -47.0444	29.1827 39.3593 -46.3722	28.9942 42.98 -46.1047	29.1995 46.5785 -46.5799	30.543 55.7171 -49.3392	31.4116 60.1171 -51.547	31.4908 52.2937 -48.935	36.3952 53.7432 -46.4064	37.9699 42.8039 -43.7246	39.9991 34.4274 -44.4069	29.3326 52.3746 -49.7181	24.8169 54.1813 -52.7002	21.5319 43.4085 -54.2795	22.913 36.0644 -58.6277	33.7858 32.494 -47.5993	37.2441 18.1829 -49.9971	41.6256 4.52707 -53.5747	27.7936 32.4916 -50.8466	27.9711 17.6953 -48.9612	27.4192 3.34692 -45.4543	
30.9219 33.414 -49.3956	29.8716 35.7648 -47.3684	29.4765 39.314 -46.687	29.3096 42.9349 -46.4081	29.5218 46.5325 -46.8873	30.8565 55.6642 -49.6735	31.7159 60.0595 -51.8942	31.7967 52.237 -49.2839	36.7454 53.6689 -46.8328	38.3004 42.7078 -44.2296	40.2965 34.3418 -45.1092	29.6258 52.3266 -50.0302	25.0612 54.1234 -52.9431	21.7563 43.3399 -54.4034	23.002 35.892 -58.6137	34.0252 32.4267 -47.9819	37.3732 18.0862 -50.3605	41.9676 4.64818 -54.4579	27.9816 32.4433 -51.1324	28.0543 17.6637 -49.1142	27.4227 3.35473 -45.4627	
31.1505 33.3535 -49.7437	30.146 35.7123 -47.7026	29.7799 39.2624 -47.01	29.6336 42.8833 -46.719	29.8531 46.4802 -47.2002	31.1801 55.6062 -50.0087	32.0291 59.9973 -52.2417	32.1119 52.1749 -49.635	37.1049 53.5894 -47.265	38.6508 42.6081 -44.7431	40.6135 34.2587 -45.831	29.929 52.274 -50.3445	25.3146 54.0621 -53.1832	21.9856 43.2683 -54.5064	23.0792 35.716 -58.5704	34.2725 32.3533 -48.3813	37.5688 18.0034 -50.7752	42.2414 4.7004 -55.2109	28.1765 32.3946 -51.429	28.1298 17.6391 -49.241	27.4289 3.36488 -45.4681	
31.389 33.2894 -50.0975	30.4295 35.6549 -48.0426	30.0914 39.2057 -47.3393	29.9652 42.8266 -47.0385	30.192 46.4229 -47.5203	31.5107 55.5448 -50.3461	32.3482 59.933 -52.5891	32.4343 52.1095 -49.9892	37.4697 53.5087 -47.7011	39.0161 42.508 -45.2655	40.95 34.182 -46.5645	30.2406 52.2179 -50.6628	25.578 54 -53.4256	22.2189 43.1978 -54.5951	23.1423 35.5412 -58.5032	34.5291 32.2768 -48.7867	37.8409 17.9476 -51.2811	42.4417 4.65235 -55.814	28.3829 32.3418 -51.7313	28.1997 17.6187 -49.3412	27.4318 3.37349 -45.4731	
31.6411 33.2255 -50.4521	30.7244 35.5978 -48.3856	30.4131 39.1492 -47.6729	30.3055 42.77 -47.3634	30.5389 46.3658 -47.8455	31.848 55.4845 -50.686	32.6762 59.8707 -52.9362	32.7641 52.0456 -50.3453	37.8391 53.4285 -48.1362	39.3917 42.4101 -45.786	41.2958 34.1137 -47.3004	30.5607 52.1627 -50.985	25.8521 53.938 -53.6731	22.4587 43.1295 -54.673	23.1955 35.3684 -58.4109	34.7986 32.2032 -49.1914	38.1654 17.9171 -51.854	42.5741 4.51878 -56.2729	28.605 32.2867 -52.0347	28.2732 17.6027 -49.4294	27.4334 3.38414 -45.4791	
31.9065 33.1576 -50.8166	31.0337 35.5365 -48.7387	30.7479 39.088 -48.016	30.6577 42.7084 -47.6973	30.8957 46.3043 -48.1772	32.1908 55.4225 -51.0257	33.0105 59.8078 -53.2808	33.1013 51.9804 -50.7026	38.2116 53.3524 -48.5693	39.7821 42.3156 -46.3196	41.6635 34.0536 -48.0369	30.8892 52.1049 -51.3099	26.1363 53.8728 -53.9237	22.6994 43.0626 -54.7405	23.2416 35.2008 -58.2967	35.0812 32.1257 -49.6082	38.5103 17.8936 -52.4724	42.6391 4.3207 -56.6206	28.8404 32.2273 -52.3457	28.357 17.5871 -49.527	27.4376 3.39793 -45.4895	
32.1858 33.0816 -51.2001	31.364 35.4656 -49.1073	31.104 39.0168 -48.3735	31.0302 42.6367 -48.0444	31.2703 46.2332 -48.5182	32.5435 55.3553 -51.364	33.3518 59.7416 -53.6215	33.4511 51.9105 -51.0624	38.5917 53.2792 -49.0012	40.1879 42.2245 -46.8601	42.0508 34.0008 -48.7705	31.2305 52.0413 -51.6368	26.4341 53.8035 -54.1739	22.9468 42.9968 -54.8011	23.2817 35.0404 -58.1674	35.3796 32.0377 -50.0538	38.8438 17.853 -53.1049	42.6565 4.07749 -56.8702	29.0864 32.1628 -52.6676	28.4593 17.5668 -49.6545	27.4515 3.418 -45.4983	
